10380 1077.32 888.203 735.164 615.291 520.687 444.678 382.396 330.259 285.53
10410 1077.82 888.888 735.913 616.031 521.381 445.301 382.932 330.694 285.857
10440 1078.31 889.57 736.658 616.768 522.071 445.92 383.464 331.127 286.182
10470 1078.8 890.25 737.401 617.501 522.758 446.537 383.993 331.558 286.504
10500 1079.29 890.927 738.14 618.231 523.441 447.15 384.52 331.985 286.825
10530 1079.78 891.602 738.876 618.958 524.122 447.761 385.044 332.411 287.144
10560 1080.26 892.273 739.609 619.682 524.799 448.368 385.564 332.833 287.46
10590 1080.75 892.942 740.339 620.403 525.473 448.972 386.082 333.253 287.775
10620 1081.23 893.609 741.066 621.12 526.143 449.573 386.597 333.671 288.087
10650 1081.71 894.273 741.79 621.835 526.811 450.171 387.11 334.086 288.398
10680 1082.19 894.934 742.511 622.546 527.475 450.767 387.619 334.499 288.706
10710 1082.67 895.592 743.229 623.254 528.137 451.359 388.126 334.91 289.012
10740 1083.15 896.248 743.944 623.959 528.795 451.948 388.63 335.318 289.317
10770 1083.63 896.902 744.656 624.66 529.45 452.534 389.132 335.723 289.619
10800 1084.1 897.552 745.365 625.359 530.102 453.117 389.63 336.126 289.92
